OBJECTID,votdst,NAME,SUM_VOTERS,Shape_Length,Shape_Area
2283,2260,SEA 46-2260,758,8080.78806897094,3649321.33857137
2284,2261,SEA 46-2261,281,5605.39242804744,1945190.77099678
2285,2263,SEA 46-2263,616,7352.31779209602,2779253.03773412
2286,2264,SEA 46-2264,807,7929.44091180827,3490528.48605251
2287,2266,SEA 46-2266,513,10472.3051102428,6851845.75901413
2288,2267,SEA 46-2267,622,20476.7575460693,23541865.7896181
2289,2268,SEA 46-2268,333,10400.6500141276,3734222.12708739
2290,2269,SEA 46-2269,308,7418.19906665633,2291040.49859152
2291,2270,SEA 46-2270,302,6286.27008147906,1577517.75867598
2292,2271,SEA 46-2271,505,6779.0018540706,2147791.02158514
2293,2272,SEA 46-2272,364,6664.57098194411,1823395.26595988
2294,2274,SEA 46-2274,278,5719.50895960625,1789062.14254902
2295,2275,SEA 46-2275,163,4091.51525700929,638130.537642871
2296,2276,SEA 46-2276,397,5569.20423954902,1230897.5937238
2297,2277,SEA 46-2277,582,6634.49846223107,1935333.27159146
2298,2280,SEA 46-2280,671,9736.68740823818,3337347.1981629
2299,2282,SEA 46-2282,754,9327.33660663417,4221016.02307849
2300,2283,SEA 46-2283,365,4864.72541527355,1182863.19855393
2301,2285,SEA 46-2285,296,5995.50120297891,1718982.85597911
2302,2286,SEA 46-2286,453,5957.76889596243,2182403.90220149
2303,2289,SEA 46-2289,344,6024.2617553135,1778246.27572098
2304,2290,SEA 46-2290,308,6467.34164678473,1732105.86789388
2305,2291,SEA 46-2291,398,6022.61667078544,1577814.16509851
2306,2292,SEA 46-2292,537,5888.29545993773,1830659.19629555
2307,2293,SEA 46-2293,464,5352.1554849864,1790219.46229027
2308,2295,SEA 46-2295,539,6020.67274263654,2240740.66600211
2309,2296,SEA 46-2296,403,4677.73821060691,1336186.87594155
2310,2297,SEA 46-2297,292,5328.53138138322,1325860.32096816
2311,2298,SEA 46-2298,339,5320.64059887056,1323240.2365767
2312,2299,SEA 46-2299,410,8120.55913990045,2822816.65434016
2313,2300,SEA 46-2300,501,7720.3547480831,2834382.45907599
2314,2302,SEA 46-2302,404,6335.79061795701,1839702.41945166
2315,2303,SEA 46-2303,450,7721.16623948002,2427026.21251659
2316,2304,SEA 46-2304,378,7069.93759310184,2416304.1936252
2317,2305,SEA 46-2305,378,7350.06980294934,1989440.26122677
2318,2306,SEA 46-2306,296,5310.20059841052,1760781.21530818
2319,2307,SEA 46-2307,330,6945.84758654042,2004756.88646723
2320,2308,SEA 46-2308,412,10662.4492639463,4269266.78834051
2321,2309,SEA 46-2309,348,5101.29507007362,1687213.1574627
2322,2310,SEA 46-2310,411,7023.53011755784,2765698.47897932
2323,2311,SEA 46-2311,539,7322.93405758158,2207980.0178297
2324,2313,SEA 46-2313,593,10943.7640559789,5456925.65025279
2325,2314,SEA 46-2314,427,5981.64698728957,2203433.27461854
2326,2316,SEA 46-2316,475,9269.2853068393,2816414.48001462
2327,2317,SEA 46-2317,458,7878.68586053843,3024795.58674278
2328,2318,SEA 46-2318,289,6528.593523218,2094710.36561005
2329,2319,SEA 46-2319,513,8535.37127732429,3003965.05664846
2330,2320,SEA 46-2320,354,7670.79409169723,2549068.57719549
2331,2321,SEA 46-2321,340,6265.54585255021,1930584.76375286
2332,2322,SEA 46-2322,571,8820.63288215069,4002669.26943674
2333,2323,SEA 46-2323,635,8339.3576312783,3605609.12700852
2334,2324,SEA 46-2324,470,6678.13417145554,2670047.71960199
2335,2325,SEA 46-2325,411,3996.67813920102,890305.936109814
2336,2326,SEA 46-2326,540,10803.7430930181,4264119.56566863
2337,2327,SEA 46-2327,402,6686.45694678322,1780625.55003149
2338,2328,SEA 46-2328,377,5284.00182128098,1743828.77959537
2339,2330,SEA 46-2330,421,6997.30021205248,2821582.04958162
2340,2332,SEA 46-2332,281,5303.94113087878,1579604.93669698
2341,2333,SEA 46-2333,403,6830.81455599238,2386395.85767669
2342,2334,SEA 46-2334,641,8057.58002567794,3881080.32625207
2343,2335,SEA 46-2335,755,5371.80957313851,1687232.1819616
2344,2336,SEA 46-2336,740,8133.12666885723,3564891.18777477
2345,2337,SEA 46-2337,399,5299.00625888258,1754075.02291061
2346,2338,SEA 46-2338,581,6675.89312995924,1554070.83400715
2347,2339,SEA 46-2339,367,6557.908853428,2079155.46113137
2348,2340,SEA 46-2340,697,7966.21570008057,3543391.89843553
2349,2341,SEA 46-2341,624,8188.58533120575,3248820.7355006
2350,2342,SEA 46-2342,407,7970.97891192938,2647474.41604601
2351,2343,SEA 46-2343,343,6664.13472888913,2205366.8567244
2352,2344,SEA 46-2344,671,6800.43241815342,1663622.25773053
2353,2345,SEA 46-2345,309,9016.40195692052,3125327.76711473
2354,2346,SEA 46-2346,681,9232.57064811784,4015726.01695814
2355,2347,SEA 46-2347,620,9257.85573532155,3044957.79670931
2356,2348,SEA 46-2348,304,5940.34860803954,1694632.37506677
2357,2349,SEA 46-2349,396,6543.83497590389,2014960.73651193
2358,2350,SEA 46-2350,477,5908.68907769231,2239788.29337051
2359,2351,SEA 46-2351,349,6160.46621704716,2022587.77337816
2360,2352,SEA 46-2352,354,6956.88095049297,2076524.7289613
2361,2353,SEA 46-2353,614,6025.99444271827,1146241.39523005
2362,2355,SEA 46-2355,360,8301.89520521365,3652439.12642602
2363,2357,SEA 46-2357,492,6501.48962668698,2378859.79616202
2364,2358,SEA 46-2358,518,7232.91072713744,3235517.60299098
2365,2359,SEA 46-2359,382,10071.8981222669,4246672.16918092
2366,2360,SEA 46-2360,638,8000.08025991649,2875650.43585784
2367,2361,SEA 46-2361,371,10677.0747328692,4330054.4961094
2368,2363,SEA 46-2363,386,8234.54348581237,3253012.26768653
2369,2364,SEA 46-2364,364,9213.59159532272,3695261.75514532
2370,2366,SEA 46-2366,446,7657.12894329591,2740152.37996323
2371,2367,SEA 46-2367,496,12518.5171605216,8657454.07368656
2372,2369,SEA 46-2369,479,7858.21229820295,2515992.73789354
2373,2370,SEA 46-2370,530,4224.74542885375,973644.88586857
2374,2371,SEA 46-2371,731,8329.59116848484,3442498.09873928
2375,2373,SEA 46-2373,815,6646.19434067234,2642062.85565792
2376,2375,SEA 46-2375,323,6355.78680695964,1593236.67559044
2377,2377,SEA 46-2377,565,9202.45105766814,3177707.80414737
2378,2378,SEA 46-2378,308,9824.2126621237,2222175.51386966
2379,2379,SEA 46-2379,570,7106.92386644683,3077924.15921395
2380,2500,SEA 46-2500,394,7263.24835108972,2240739.83071841
2381,2619,SEA 46-2619,595,11408.7968972629,6525225.48459932
2382,2796,SEA 46-2796,474,6681.08194296202,2000721.83158418
2383,3677,SEA 46-3677,332,6375.21441417438,2351265.11651603
2384,3687,SEA 46-3687,238,5875.76122405568,1592559.57088792
2385,3688,SEA 46-3688,26,1949.66216197405,109474.594025898
2386,3728,SEA 46-3728,432,3972.38920669129,876715.360920781
2387,3798,SEA 46-3798,374,6382.72733234681,1443786.34804542
2388,3410,SEALTH,420,53224.4185119773,93153358.1950819
2389,2742,SEAN,742,15677.5833970996,12685206.329525
2390,1061,SEAVIEW,431,7356.67983349885,3085086.62347282
2391,1062,SELLECK,835,98008.7888386741,333526097.151401
2392,2831,SERENIDAD,787,12529.9729373443,5751438.97070149
2393,1031,SET 33-1031,791,17181.1049156069,9744086.93712996
2394,3057,SET 33-3057,841,55776.9015951733,125878836.506269
2395,3059,SET 33-3059,771,9530.67948040561,5377640.18618964
2396,3060,SET 33-3060,370,8561.73045637785,4231532.49152027
2397,3061,SET 33-3061,386,10209.1032019813,5021661.25967618
2398,3062,SET 33-3062,351,11998.2636995493,4447397.06208427
2399,3063,SET 33-3063,362,8920.51353753856,5006567.17965823
2400,3065,SET 33-3065,760,7932.82174350192,3378461.55659741
2401,3066,SET 33-3066,718,14978.7518132558,7379824.79000336
2402,3068,SET 33-3068,562,16514.7886254703,9270005.72061733
2403,3069,SET 33-3069,424,8397.63390703627,3266910.40624701
2404,3070,SET 33-3070,372,9178.49145724225,3535542.82426289
2405,3073,SET 33-3073,473,12418.9719246101,5900451.7291121
2406,3074,SET 33-3074,464,8058.35930749009,3845240.17084991
2407,3075,SET 33-3075,248,6829.94750047629,2745211.33567942
2408,3076,SET 33-3076,621,12817.6476943293,8199755.0344186
2409,3081,SET 33-3081,716,13123.5238404904,5241087.12321376
2410,3100,SET 33-3100,479,23756.5515397454,14658553.4822804
2411,3101,SET 33-3101,468,11168.6329576986,4722049.73126887
2412,3102,SET 33-3102,763,13677.5168626253,11154484.8327424
2413,3104,SET 33-3104,591,9567.08168393805,4992750.22368351
2414,3107,SET 33-3107,752,17943.7520636833,17703192.4646925
2415,3618,SET 33-3618,386,7723.54066565654,3013173.53659469
2416,3704,SET 33-3704,272,18250.2813145064,8186886.06404673
2417,3774,SET 33-3774,504,10100.3205000034,5696542.38001441
2418,1068,SHADOW LAKE,644,40153.06803138,54516414.5450447
2419,1069,SHAMROCK,791,13478.7466808053,6101987.85707335
2420,1070,SHANGRI-LA,459,61198.9554432412,97470066.5444103
2421,1073,SHAWNEE,453,27503.6832488441,26937504.0323251
2422,2908,SHEFFIELD,511,22567.9316955268,12670193.0077914
2423,0001,SHL 32-0001,529,8791.67228880059,3036921.94453356
2424,0012,SHL 32-0012,455,6672.76152490239,2665811.28653837
2425,0024,SHL 32-0024,482,18389.8633967536,10777025.5142398
2426,0038,SHL 32-0038,536,8038.89460968134,3702797.12655265
2427,0088,SHL 32-0088,274,9617.44303451527,4067768.95598898
2428,0232,SHL 32-0232,427,7278.75085289077,3057097.6016859
2429,0241,SHL 32-0241,722,7952.21720304509,3501987.32252717
2430,0267,SHL 32-0267,690,15234.7173219617,6563929.282361
2431,0274,SHL 32-0274,302,5284.96657787613,1743972.48198238
2432,0277,SHL 32-0277,282,5307.16168563437,1760606.97886102
2433,0296,SHL 32-0296,390,6171.39569002876,2330393.94376489
2434,0319,SHL 32-0319,328,10019.6725202026,3019357.93346921
2435,0335,SHL 32-0335,431,8079.33417083264,3336723.99052778
2436,0346,SHL 32-0346,279,5979.89913014224,2206417.97433913
2437,0357,SHL 32-0357,518,7986.72014389972,3537298.66824279
2438,0368,SHL 32-0368,329,7984.85145300298,2978305.5405996
2439,0378,SHL 32-0378,303,9526.56118622932,2943525.75866465
2440,0396,SHL 32-0396,811,6629.53258204522,2262815.84698846
2441,0401,SHL 32-0401,407,14914.6204528959,8985378.47286401
2442,0407,SHL 32-0407,674,9591.32261389506,4286585.23330805
2443,0423,SHL 32-0423,399,7946.21057208874,3499098.15918344
2444,0424,SHL 32-0424,333,5313.80126511045,1765904.6068331
2445,0444,SHL 32-0444,431,7601.64073731096,3130242.36430678
2446,0454,SHL 32-0454,326,7580.96574033605,2418685.23208537
2447,0462,SHL 32-0462,457,8455.88265058485,3043045.97037239
2448,0470,SHL 32-0470,437,9200.39231466225,3522000.26192574
2449,0474,SHL 32-0474,368,9162.38603193291,3026285.66926113
2450,0486,SHL 32-0486,286,5332.03897070776,1774653.37486901
2451,0488,SHL 32-0488,319,7756.09510290556,3391115.19839882
2452,0494,SHL 32-0494,485,16114.7672107704,14159301.4519449
2453,0499,SHL 32-0499,492,8734.18992564885,3324452.40932018
2454,0510,SHL 32-0510,667,9414.29687572671,5177684.37565909
2455,0514,SHL 32-0514,522,24318.8526543228,29207903.8665788
2456,0519,SHL 32-0519,424,7524.98385028528,2920457.75276736
2457,0527,SHL 32-0527,726,13244.756142283,6986452.44656936
2458,0530,SHL 32-0530,283,10018.6716109044,3443211.12754723
2459,0537,SHL 32-0537,355,12980.4388968762,4013168.54081481
2460,0538,SHL 32-0538,452,8635.3723582164,3959155.34027587
2461,0558,SHL 32-0558,318,7384.37320156004,2334422.77908561
2462,0559,SHL 32-0559,315,9163.93564134733,2202672.59887316
2463,0605,SHL 32-0605,464,6806.54951319029,2652198.56349105
2464,0606,SHL 32-0606,388,7939.74663223387,3493319.33659853
2465,0609,SHL 32-0609,390,6540.63192980636,1635571.5652177
2466,0648,SHL 32-0648,479,10103.1761354193,4124288.80725712
2467,0665,SHL 32-0665,466,9257.27351295751,2831811.72908184
2468,0692,SHL 32-0692,576,7973.7319164972,3532976.4082212
2469,0711,SHL 32-0711,352,5654.50507498453,1990827.32227298
2470,0735,SHL 32-0735,308,6181.62151546069,1963219.07340981
2471,0754,SHL 32-0754,671,7944.10090295381,3510036.48039509
2472,0802,SHL 32-0802,557,7989.38200345074,3533340.99689409
2473,0819,SHL 32-0819,439,7546.77719970855,2762815.89658513
2474,0832,SHL 32-0832,351,7822.95581811364,2195692.80483302
2475,0844,SHL 32-0844,482,8162.4189477851,3535669.57634366
2476,0861,SHL 32-0861,786,8587.3758217045,3948505.33395951
2477,0866,SHL 32-0866,466,12520.3503972575,4371537.36561461
2478,0875,SHL 32-0875,600,11534.9062385251,3928378.3459891
2479,0888,SHL 32-0888,280,5297.87509974922,1755902.59330003
2480,0895,SHL 32-0895,549,9711.69506114161,2922115.6871847
2481,0897,SHL 32-0897,489,7938.41233213117,3486716.75331435
2482,0898,SHL 32-0898,316,7432.30295178208,2508929.52753935
2483,0903,SHL 32-0903,315,7238.57167595444,2602602.53716574
2484,0914,SHL 32-0914,516,8829.07213589273,4081245.99254387
2485,0917,SHL 32-0917,579,9147.71334474544,4870307.88006509
2486,0920,SHL 32-0920,350,6599.64836157085,1896902.41936979
2487,0921,SHL 32-0921,282,11571.7045738696,4337499.62026686
2488,1020,SHL 32-1020,312,10139.6476216061,4546616.46283017
2489,1021,SHL 32-1021,609,7959.40670193279,3518009.9381929
2490,1030,SHL 32-1030,368,7899.97317910184,2793402.69746412
2491,1038,SHL 32-1038,282,6627.9221713229,1750979.31889131
2492,1053,SHL 32-1053,378,7620.89915476113,2656142.72505826
2493,1077,SHL 32-1077,514,7970.66079587732,3518167.64000072
2494,1080,SHL 32-1080,260,13185.6268322718,6984714.14266779
2495,1101,SHL 32-1101,334,5313.98513634665,1763191.60571975
2496,1106,SHL 32-1106,642,7934.50113088379,3501306.19105265
2497,1140,SHL 32-1140,256,5300.8827018621,1753090.62665387
2498,1158,SHL 32-1158,332,6625.71737875534,2635605.20386589
2499,1168,SHL 32-1168,506,7964.54447652311,3521272.39111926
2500,1178,SHL 32-1178,399,7938.37558819768,2938369.76725967
2501,1197,SHL 32-1197,368,7958.35049456885,3520151.43313803
2502,1209,SHL 32-1209,516,7801.35030033052,3406823.62394486
2503,1210,SHL 32-1210,588,9376.52294443389,5180348.08635625
2504,1228,SHL 32-1228,372,7581.0526275129,2742186.63887533
2505,1236,SHL 32-1236,277,5308.37114451607,1761627.38885726
2506,2552,SHL 32-2552,515,5597.19641783647,1658865.82729362
2507,2753,SHL 32-2753,576,8119.82521730985,3048522.15932579
2508,3363,SHL 32-3363,426,5936.12499199111,2150001.24062969
2509,3556,SHL 32-3556,446,8588.53832709994,3793399.78865426
2510,1088,SI VIEW,488,41899.1075951683,52726028.4184487
2511,1084,SIERRA,738,94165.042016344,168637486.846107
2512,1085,SILVER SPURS,9,3161.97250463382,616690.830850862
2513,1091,SKY 39-1091,118,15711.0034974761,9359948.83225038
2514,1099,SNO-VALLEY,820,120832.509224458,387339642.033286
2515,2616,SNO PASS,246,303346.667659612,2965744458.38855
2516,1097,SNQ 05-1097,417,58351.5082650994,58325895.2367763
2517,3151,SNQ 05-3151,759,40106.5470439088,33356982.9667225
2518,3409,SNQ 05-3409,833,20139.6157950361,18169506.9337806
2519,3511,SNQ 05-3511,560,19150.622622571,9950228.10754649
2520,3512,SNQ 05-3512,861,11089.8361217495,6796263.09155423
2521,3513,SNQ 05-3513,550,11072.5644465096,5467186.13601645
2522,3514,SNQ 05-3514,659,11670.8323005817,4882426.24121848
2523,3558,SNQ 05-3558,526,11325.3143689357,6933279.07517042
2524,3560,SNQ 05-3560,578,8594.22358366158,3012089.13100959
2525,3633,SNQ 05-3633,415,13645.1495079374,5891224.98366885
2526,3645,SNQ 05-3645,0,20838.2553652031,25115976.3110448
2527,3667,SNQ 05-3667,858,16723.2753272968,11745476.5147801
2528,3703,SNQ 05-3703,586,17085.5212419758,13373693.825854
2529,3734,SNQ 05-3734,396,13486.6088324386,5358550.09424198
2530,1107,SPIDER LAKE,890,26986.1926158609,21875187.2235564
2531,1110,SPRING LAKE,803,31667.8534915956,55624951.2586161
2532,1113,SQUAK MOUNTAIN,261,57169.1658099684,134189783.600707
2533,1114,STACY,29,36914.567642048,33428729.3623851
2534,1117,STAR LAKE,378,11782.8595833692,6855646.22542138
2535,3569,STEED,795,23774.1092697921,23559423.7911097
2536,1121,STEVENS,241,478097.820083724,10615269080.4921
2537,1122,STILLWATER,550,139296.649953028,188291277.81848
2538,1131,SUNNYWOOD,752,12018.6861352072,6788748.66276661
2539,3557,SUNSET,231,12930.5441545642,8691947.68686999
2540,3480,SWAN LAKE,664,43847.3665451626,81280197.8794385
2541,2859,SWEENEY,598,34922.8539124975,64909443.8877116
2542,1135,SYLVAN,883,13137.6220233998,6985708.25296485
2543,1138,TAHLEQUAH,611,53665.9077465312,85464314.7920269
2544,1139,TAHOMA,656,33301.2717599235,48068604.0850086
2545,1141,TANNER,738,40446.3540444489,34662917.6442487
2546,3329,THISTLE,349,6791.23084744391,2604451.15289983
2547,2746,THOMAS,486,17001.2616837088,14962171.1392198
2548,3773,THURNAU,502,7735.26623965484,3358808.04355609
2549,1152,TIGER MTN,553,47316.1227091472,132031894.957839
2550,2986,TIMBER,633,11897.5078335358,7765783.66264972
2551,1156,TOLT,332,170988.167718171,806967485.423148
2552,3762,TOOEY,346,30203.1965546733,46808884.515308
2553,2417,TOTEM,83,5363.16828936874,975717.334483604
2554,3735,TREEMONT,376,50716.1705199431,96160790.0491117
2555,3211,TRILLIUM,836,43326.9928115642,60479649.961868
2556,1159,TROUT LAKE,805,13225.814497878,8725452.46827869
2557,1164,TUK 11-1164,791,11475.2447301648,4734289.64633956
2558,1165,TUK 11-1165,886,18870.8356949473,16345815.8221059
2559,1166,TUK 11-1166,546,20167.553396247,17479513.4010629
2560,1167,TUK 11-1167,53,53731.7904883307,76448231.1279589
2561,2453,TUK 11-2453,633,11832.230049488,5300694.22823294
2562,2751,TUK 11-2751,283,12955.3071852485,7674792.82874604
2563,2752,TUK 11-2752,559,11362.3924919112,4994166.21899005
2564,2949,TUK 11-2949,717,54816.9829769619,57157794.1760117
2565,2951,TUK 11-2951,748,24911.1828394182,18375294.4907188
2566,2952,TUK 11-2952,336,8066.37220125246,3123808.79389981
2567,2955,TUK 11-2955,836,15918.8132922526,11714179.2644253
2568,2956,TUK 11-2956,842,9347.87371224842,5439690.5394211
2569,3127,TUK 11-3127,409,7901.5923265731,2889267.4176866
2570,3128,TUK 11-3128,842,19677.3239365886,9859451.25745861
2571,3233,TUK 11-3233,533,16802.4174491327,13954019.9624258
2572,3393,TUK 11-3393,423,6301.83134639531,2598856.91329654
2573,3499,TUK 11-3499,272,15691.7904810816,7756426.13790832
2574,3614,TUK 11-3614,75,8964.84186514939,1467026.58904483
2575,3150,TWIN PEAKS,760,298539.627288702,3426763274.76359
2576,3561,TWINBERRY,662,14678.4306615793,10120065.1681378
2577,1172,TWO RIVERS,780,27174.1054231267,21689334.6086261
2578,1179,UNION HILL,594,22728.0673395621,24003406.7820086
2579,1183,VALENCIA,508,14375.6703489891,5664246.55270513
2580,1187,VASHON,482,26483.2053988094,42000218.1588927
2581,1188,VEAZIE,704,68749.1499581512,131330275.129954
2582,1191,VINCENT,426,102831.17199919,210235700.841016
2583,1195,WABASH,321,45131.5793413107,54985653.3090112
2584,1196,WALLACE,577,11368.4409959124,3204695.35855696
2585,1198,WANDA,407,10350.7219547098,3681022.09304435
2586,3545,WEBSTER,457,19584.7198927692,14328157.4298448
2587,2600,WEEKS,742,38410.3316959204,64012925.615959
2588,3522,WELCOME LAKE,779,25563.6142996652,21669146.1851025
2589,1212,WESTWOOD,0,739.387957696443,20669.6059853985
2590,1215,WHITE CENTER,706,8827.34220518916,4805365.5659492
2591,1216,WHITE RIVER,631,115354.313173804,226297320.549599
2592,3451,WINTERGREEN,317,18783.5905593076,13875008.1897075
2593,0676,WOD 45-0676,545,15422.0102831871,8178531.30042521
2594,0926,WOD 45-0926,544,10511.2246838923,5408661.27570641
2595,1205,WOD 45-1205,551,19749.9536014952,23168340.0750216
2596,1225,WOD 45-1225,505,11595.9431300348,8357126.60289111
2597,2597,WOD 45-2597,690,23036.9684711271,17029473.1383522
2598,2680,WOD 45-2680,614,32143.8448937558,18185994.0054048
2599,2734,WOD 45-2734,598,14292.5642510208,7981165.62294881
2600,2769,WOD 45-2769,779,20685.7112826096,24409463.52621
2601,3192,WOD 45-3192,346,15711.0554727558,8740391.59796199
2602,3193,WOD 45-3193,682,12314.2359080096,5888064.29352171
2603,3270,WOD 45-3270,704,11141.6773231954,5637163.26397038
2604,3530,WOD 45-3530,707,25472.7965990965,21456416.4935919
2605,3725,WOD 45-3725,402,6139.8882039863,2112343.30306408
2606,2589,WOLF,787,25781.9044897603,20585263.6192901
2607,3509,WOODSIDE,627,14290.6035768086,5783753.44418154
2608,1230,WYNOCHE,386,44035.0994513509,52086892.0707781
2609,1231,WYNONA,513,8205.09446004641,3688723.2034035
2610,1233,YPT 48-1233,438,13124.2192091655,5692995.75674855
2611,1234,YPT 48-1234,424,11854.250576596,4703427.98768403
